seed,gamma,h,L,N_code,epsilon,mode,total_resources,converged,final_error,n_accepted,n_rejected,acceptance_rate,n_syndrome_used,mean_d,timestamp
6,1.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-04,full_likelihood,748850499,False,2.5414118767e+00,50000,0,1.0000000000e+00,84,1.6800000000e-03,2026-03-24T19:30:18.591491
6,1.0000000000e-02,0.0000000000e+00,1,3,1.1242100351e-04,full_likelihood,667498236,False,2.5414118767e+00,50000,0,1.0000000000e+00,85,1.7000000000e-03,2026-03-24T19:30:35.430973
6,1.0000000000e-02,0.0000000000e+00,1,3,1.2638482029e-04,full_likelihood,595410540,False,2.5414118767e+00,50000,0,1.0000000000e+00,90,1.8000000000e-03,2026-03-24T19:30:49.213629
6,1.0000000000e-02,0.0000000000e+00,1,3,1.4208308325e-04,full_likelihood,509172,True,1.0907649994e-05,50,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:30:49.240678
6,1.0000000000e-02,0.0000000000e+00,1,3,1.5973122801e-04,full_likelihood,469258737,False,2.5414118767e+00,50000,0,1.0000000000e+00,68,1.3600000000e-03,2026-03-24T19:31:03.264538
6,1.0000000000e-02,0.0000000000e+00,1,3,1.7957144944e-04,full_likelihood,418837761,False,2.5414118767e+00,50000,0,1.0000000000e+00,87,1.7400000000e-03,2026-03-24T19:31:17.198623
6,1.0000000000e-02,0.0000000000e+00,1,3,2.0187602547e-04,full_likelihood,371837577,False,2.5414118767e+00,50000,0,1.0000000000e+00,71,1.4200000000e-03,2026-03-24T19:31:29.673480
6,1.0000000000e-02,0.0000000000e+00,1,3,2.2695105367e-04,full_likelihood,329899242,False,2.5414118767e+00,50000,0,1.0000000000e+00,93,1.8600000000e-03,2026-03-24T19:31:40.784809
6,1.0000000000e-02,0.0000000000e+00,1,3,2.5514065200e-04,full_likelihood,2193069,True,1.0907649994e-05,360,0,1.0000000000e+00,2,5.5555555556e-03,2026-03-24T19:31:40.925683
6,1.0000000000e-02,0.0000000000e+00,1,3,2.8683168133e-04,full_likelihood,261691485,False,2.5414118767e+00,50000,0,1.0000000000e+00,79,1.5800000000e-03,2026-03-24T19:31:47.574719
6,1.0000000000e-02,0.0000000000e+00,1,3,3.2245905453e-04,full_likelihood,685302,True,1.0907649994e-05,150,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:31:47.639484
6,1.0000000000e-02,0.0000000000e+00,1,3,3.6251170500e-04,full_likelihood,207739359,False,6.0018110275e-01,50000,0,1.0000000000e+00,85,1.7000000000e-03,2026-03-24T19:31:54.294289
6,1.0000000000e-02,0.0000000000e+00,1,3,4.0753929659e-04,full_likelihood,383247,True,1.0907649994e-05,100,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:31:54.340164
6,1.0000000000e-02,0.0000000000e+00,1,3,4.5815976691e-04,full_likelihood,90597,True,5.8829784393e-05,30,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:31:54.359211
6,1.0000000000e-02,0.0000000000e+00,1,3,5.1506780762e-04,full_likelihood,206760,True,1.0907649994e-05,70,0,1.0000000000e+00,1,1.4285714286e-02,2026-03-24T19:31:54.393283
6,1.0000000000e-02,0.0000000000e+00,1,3,5.7904439806e-04,full_likelihood,125688,True,3.7044286728e-05,50,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:31:54.420890
6,1.0000000000e-02,0.0000000000e+00,1,3,6.5096752305e-04,full_likelihood,164001,True,1.0907649994e-05,70,0,1.0000000000e+00,1,1.4285714286e-02,2026-03-24T19:31:54.455205
6,1.0000000000e-02,0.0000000000e+00,1,3,7.3182422191e-04,full_likelihood,102767745,False,2.5414118767e+00,50000,0,1.0000000000e+00,86,1.7200000000e-03,2026-03-24T19:32:00.914414
6,1.0000000000e-02,0.0000000000e+00,1,3,8.2272413417e-04,full_likelihood,184482,True,3.7044286728e-05,100,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:00.964338
6,1.0000000000e-02,0.0000000000e+00,1,3,9.2491472772e-04,full_likelihood,59112,True,1.0907649994e-05,40,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:00.988723
6,1.0000000000e-02,0.0000000000e+00,1,3,1.0397984185e-03,full_likelihood,101772,True,3.7044286728e-05,70,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:01.024500
6,1.0000000000e-02,0.0000000000e+00,1,3,1.1689518165e-03,full_likelihood,1076181,True,1.0907649994e-05,840,0,1.0000000000e+00,3,3.5714285714e-03,2026-03-24T19:32:01.304812
6,1.0000000000e-02,0.0000000000e+00,1,3,1.3141473626e-03,full_likelihood,113970,True,3.7044286728e-05,100,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:01.351759
6,1.0000000000e-02,0.0000000000e+00,1,3,1.4773776526e-03,full_likelihood,90996,True,1.0907649994e-05,90,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:01.396353
6,1.0000000000e-02,0.0000000000e+00,1,3,1.6608827826e-03,full_likelihood,879825,True,1.0907649994e-05,960,0,1.0000000000e+00,1,1.0416666667e-03,2026-03-24T19:32:01.671533
6,1.0000000000e-02,0.0000000000e+00,1,3,1.8671810913e-03,full_likelihood,29421,True,1.0907649994e-05,40,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:01.696589
6,1.0000000000e-02,0.0000000000e+00,1,3,2.0991037201e-03,full_likelihood,430125,True,3.7044286728e-05,590,0,1.0000000000e+00,2,3.3898305085e-03,2026-03-24T19:32:01.884943
6,1.0000000000e-02,0.0000000000e+00,1,3,2.3598334668e-03,full_likelihood,16641,True,1.3291835785e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:01.904781
6,1.0000000000e-02,0.0000000000e+00,1,3,2.6529484644e-03,full_likelihood,1376724,True,1.0907649994e-05,2430,0,1.0000000000e+00,4,1.6460905350e-03,2026-03-24T19:32:02.335155
6,1.0000000000e-02,0.0000000000e+00,1,3,2.9824712862e-03,full_likelihood,79257,True,1.0907649994e-05,160,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:02.400109
6,1.0000000000e-02,0.0000000000e+00,1,3,3.3529241492e-03,full_likelihood,479889,True,1.0907649994e-05,1070,0,1.0000000000e+00,4,3.7383177570e-03,2026-03-24T19:32:02.639043
6,1.0000000000e-02,0.0000000000e+00,1,3,3.7693909754e-03,full_likelihood,12453,True,1.3291835785e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:02.659584
6,1.0000000000e-02,0.0000000000e+00,1,3,4.2375871606e-03,full_likelihood,181854,True,1.0907649994e-05,510,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:02.796294
6,1.0000000000e-02,0.0000000000e+00,1,3,4.7639380104e-03,full_likelihood,405888,True,1.0907649994e-05,1270,0,1.0000000000e+00,3,2.3622047244e-03,2026-03-24T19:32:03.030029
6,1.0000000000e-02,0.0000000000e+00,1,3,5.3556669177e-03,full_likelihood,231627,True,1.0907649994e-05,820,0,1.0000000000e+00,2,2.4390243902e-03,2026-03-24T19:32:03.201525
6,1.0000000000e-02,0.0000000000e+00,1,3,6.0208944933e-03,full_likelihood,4992,True,2.9852986336e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:03.216804
6,1.0000000000e-02,0.0000000000e+00,1,3,6.7687500095e-03,full_likelihood,4155,True,3.7258863449e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:03.232429
6,1.0000000000e-02,0.0000000000e+00,1,3,7.6094966855e-03,full_likelihood,6258,True,4.4232606888e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:03.251803
6,1.0000000000e-02,0.0000000000e+00,1,3,8.5546725356e-03,full_likelihood,185739,True,1.0678172112e-04,1060,0,1.0000000000e+00,3,2.8301886792e-03,2026-03-24T19:32:03.427019
6,1.0000000000e-02,0.0000000000e+00,1,3,9.6172487112e-03,full_likelihood,3459,True,1.8586516380e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:03.443254
6,1.0000000000e-02,0.0000000000e+00,1,3,1.0811807511e-02,full_likelihood,21753,True,1.8084049225e-04,170,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:03.495424
6,1.0000000000e-02,0.0000000000e+00,1,3,1.2154742501e-02,full_likelihood,6209601,False,3.1414120197e+00,50000,0,1.0000000000e+00,91,1.8200000000e-03,2026-03-24T19:32:09.788689
6,1.0000000000e-02,0.0000000000e+00,1,3,1.3664483493e-02,full_likelihood,175575,True,1.0678172112e-04,1620,0,1.0000000000e+00,3,1.8518518519e-03,2026-03-24T19:32:10.016449
6,1.0000000000e-02,0.0000000000e+00,1,3,1.5361749467e-02,full_likelihood,1281,True,2.1462738514e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:10.028590
6,1.0000000000e-02,0.0000000000e+00,1,3,1.7269832907e-02,full_likelihood,1791,True,1.3051927090e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:10.043529
6,1.0000000000e-02,0.0000000000e+00,1,3,1.9414919457e-02,full_likelihood,2538,True,7.7787041664e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:10.061840
6,1.0000000000e-02,0.0000000000e+00,1,3,2.1826447284e-02,full_likelihood,5505,True,8.9991092682e-04,80,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:10.090425
6,1.0000000000e-02,0.0000000000e+00,1,3,2.4537511066e-02,full_likelihood,1338,True,6.1228871346e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:10.106023
6,1.0000000000e-02,0.0000000000e+00,1,3,2.7585316176e-02,full_likelihood,119796,True,1.0907649994e-05,2150,0,1.0000000000e+00,9,4.1860465116e-03,2026-03-24T19:32:10.370387
6,1.0000000000e-02,0.0000000000e+00,1,3,3.1011689266e-02,full_likelihood,1539,True,3.4623444080e-03,40,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:10.388112
6,1.0000000000e-02,0.0000000000e+00,1,3,3.4863652277e-02,full_likelihood,468,True,5.4539144039e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:10.398844
6,1.0000000000e-02,0.0000000000e+00,1,3,3.9194067748e-02,full_likelihood,2304,True,3.4645199776e-04,60,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:10.419908
6,1.0000000000e-02,0.0000000000e+00,1,3,4.4062364278e-02,full_likelihood,765,True,8.5195899010e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:10.434295
6,1.0000000000e-02,0.0000000000e+00,1,3,4.9535352090e-02,full_likelihood,213711,True,1.8084049225e-04,6740,0,1.0000000000e+00,8,1.1869436202e-03,2026-03-24T19:32:11.208495
6,1.0000000000e-02,0.0000000000e+00,1,3,5.5688139909e-02,full_likelihood,279,True,7.6110661030e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:11.218923
6,1.0000000000e-02,0.0000000000e+00,1,3,6.2605165720e-02,full_likelihood,249,True,2.5515556335e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:11.229782
6,1.0000000000e-02,0.0000000000e+00,1,3,7.0381355549e-02,full_likelihood,414,True,1.6886889935e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:11.242229
6,1.0000000000e-02,0.0000000000e+00,1,3,7.9123426190e-02,full_likelihood,513,True,9.2888772488e-03,30,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:11.256138
6,1.0000000000e-02,0.0000000000e+00,1,3,8.8951349731e-02,full_likelihood,981,True,2.5776922703e-03,50,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:11.272209
6,1.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-01,full_likelihood,189,True,5.9332847595e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:11.282249
5,1.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-04,full_likelihood,749618004,False,2.5414118767e+00,50000,0,1.0000000000e+00,80,1.6000000000e-03,2026-03-24T19:30:20.779979
5,1.0000000000e-02,0.0000000000e+00,1,3,1.1242100351e-04,full_likelihood,669403821,False,2.5414118767e+00,50000,0,1.0000000000e+00,87,1.7400000000e-03,2026-03-24T19:30:37.887420
5,1.0000000000e-02,0.0000000000e+00,1,3,1.2638482029e-04,full_likelihood,594230316,False,2.5414118767e+00,50000,0,1.0000000000e+00,69,1.3800000000e-03,2026-03-24T19:30:54.123109
5,1.0000000000e-02,0.0000000000e+00,1,3,1.4208308325e-04,full_likelihood,415014,True,1.0907649994e-05,40,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:30:54.147247
5,1.0000000000e-02,0.0000000000e+00,1,3,1.5973122801e-04,full_likelihood,466936764,False,2.5414118767e+00,50000,0,1.0000000000e+00,85,1.7200000000e-03,2026-03-24T19:31:09.455782
5,1.0000000000e-02,0.0000000000e+00,1,3,1.7957144944e-04,full_likelihood,416466882,False,2.5414118767e+00,50000,0,1.0000000000e+00,82,1.6400000000e-03,2026-03-24T19:31:23.661185
5,1.0000000000e-02,0.0000000000e+00,1,3,2.0187602547e-04,full_likelihood,370737675,False,2.5414118767e+00,50000,0,1.0000000000e+00,94,1.8800000000e-03,2026-03-24T19:31:36.227376
5,1.0000000000e-02,0.0000000000e+00,1,3,2.2695105367e-04,full_likelihood,488763,True,1.0907649994e-05,70,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:31:36.262850
5,1.0000000000e-02,0.0000000000e+00,1,3,2.5514065200e-04,full_likelihood,293780133,False,2.5414118767e+00,50000,0,1.0000000000e+00,80,1.6000000000e-03,2026-03-24T19:31:43.349391
5,1.0000000000e-02,0.0000000000e+00,1,3,2.8683168133e-04,full_likelihood,261472704,False,2.5414118767e+00,50000,0,1.0000000000e+00,81,1.6200000000e-03,2026-03-24T19:31:50.387538
5,1.0000000000e-02,0.0000000000e+00,1,3,3.2245905453e-04,full_likelihood,232991907,False,2.5414118767e+00,50000,0,1.0000000000e+00,99,1.9800000000e-03,2026-03-24T19:31:57.115783
5,1.0000000000e-02,0.0000000000e+00,1,3,3.6251170500e-04,full_likelihood,936702,True,1.0907649994e-05,210,0,1.0000000000e+00,1,4.7619047619e-03,2026-03-24T19:31:57.210501
5,1.0000000000e-02,0.0000000000e+00,1,3,4.0753929659e-04,full_likelihood,55737,True,3.7044286728e-05,20,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:31:57.226806
5,1.0000000000e-02,0.0000000000e+00,1,3,4.5815976691e-04,full_likelihood,638856,True,1.0907649994e-05,200,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:31:57.314032
5,1.0000000000e-02,0.0000000000e+00,1,3,5.1506780762e-04,full_likelihood,178371,True,1.0907649994e-05,70,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:31:57.350613
5,1.0000000000e-02,0.0000000000e+00,1,3,5.7904439806e-04,full_likelihood,129089718,False,2.5414118767e+00,50000,0,1.0000000000e+00,92,1.8400000000e-03,2026-03-24T19:32:04.197949
5,1.0000000000e-02,0.0000000000e+00,1,3,6.5096752305e-04,full_likelihood,45273,True,5.8829784393e-05,20,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:04.213671
5,1.0000000000e-02,0.0000000000e+00,1,3,7.3182422191e-04,full_likelihood,1188948,True,1.0907649994e-05,550,0,1.0000000000e+00,2,3.6363636364e-03,2026-03-24T19:32:04.410109
5,1.0000000000e-02,0.0000000000e+00,1,3,8.2272413417e-04,full_likelihood,91124922,False,2.5414118767e+00,50000,0,1.0000000000e+00,72,1.4400000000e-03,2026-03-24T19:32:10.977552
5,1.0000000000e-02,0.0000000000e+00,1,3,9.2491472772e-04,full_likelihood,245286,True,1.0907649994e-05,150,0,1.0000000000e+00,1,6.6666666667e-03,2026-03-24T19:32:11.045472
5,1.0000000000e-02,0.0000000000e+00,1,3,1.0397984185e-03,full_likelihood,80661,True,3.7044286728e-05,50,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:11.072023
5,1.0000000000e-02,0.0000000000e+00,1,3,1.1689518165e-03,full_likelihood,161079,True,1.0907649994e-05,120,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:11.124046
5,1.0000000000e-02,0.0000000000e+00,1,3,1.3141473626e-03,full_likelihood,45876,True,3.7044286728e-05,40,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:11.147051
5,1.0000000000e-02,0.0000000000e+00,1,3,1.4773776526e-03,full_likelihood,63087,True,5.8829784393e-05,60,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:11.176580
5,1.0000000000e-02,0.0000000000e+00,1,3,1.6608827826e-03,full_likelihood,36651,True,2.0265579224e-04,40,0,1.0000000000e+00,1,2.5000000000e-02,2026-03-24T19:32:11.199276
5,1.0000000000e-02,0.0000000000e+00,1,3,1.8671810913e-03,full_likelihood,49377,True,1.0907649994e-05,60,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:11.229016
5,1.0000000000e-02,0.0000000000e+00,1,3,2.0991037201e-03,full_likelihood,7014,True,2.5057792664e-04,10,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:11.240657
5,1.0000000000e-02,0.0000000000e+00,1,3,2.3598334668e-03,full_likelihood,4878,True,8.4966421127e-05,10,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:11.252288
5,1.0000000000e-02,0.0000000000e+00,1,3,2.6529484644e-03,full_likelihood,833958,True,1.0907649994e-05,1480,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:11.561560
5,1.0000000000e-02,0.0000000000e+00,1,3,2.9824712862e-03,full_likelihood,67098,True,1.0907649994e-05,130,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:11.618204
5,1.0000000000e-02,0.0000000000e+00,1,3,3.3529241492e-03,full_likelihood,33543,True,3.7044286728e-05,70,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:11.652677
5,1.0000000000e-02,0.0000000000e+00,1,3,3.7693909754e-03,full_likelihood,12921,True,5.1641464233e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:11.671967
5,1.0000000000e-02,0.0000000000e+00,1,3,4.2375871606e-03,full_likelihood,17808,True,3.7044286728e-05,50,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:11.699204
5,1.0000000000e-02,0.0000000000e+00,1,3,4.7639380104e-03,full_likelihood,481065,True,1.0907649994e-05,1540,0,1.0000000000e+00,1,6.4935064935e-04,2026-03-24T19:32:11.970932
5,1.0000000000e-02,0.0000000000e+00,1,3,5.3556669177e-03,full_likelihood,7578,True,2.2879242897e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:11.990934
5,1.0000000000e-02,0.0000000000e+00,1,3,6.0208944933e-03,full_likelihood,5076,True,2.7671456337e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:12.007159
5,1.0000000000e-02,0.0000000000e+00,1,3,6.7687500095e-03,full_likelihood,12330,True,3.2466650009e-04,50,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:12.033353
5,1.0000000000e-02,0.0000000000e+00,1,3,7.6094966855e-03,full_likelihood,9414,True,2.5057792664e-04,50,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:12.059492
5,1.0000000000e-02,0.0000000000e+00,1,3,8.5546725356e-03,full_likelihood,1902,True,3.7044286728e-05,10,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:12.071139
5,1.0000000000e-02,0.0000000000e+00,1,3,9.6172487112e-03,full_likelihood,4362,True,7.5608491898e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:12.090546
5,1.0000000000e-02,0.0000000000e+00,1,3,1.0811807511e-02,full_likelihood,5319,True,1.0916590691e-03,40,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:12.112165
5,1.0000000000e-02,0.0000000000e+00,1,3,1.2154742501e-02,full_likelihood,2790,True,9.2169642448e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:12.127541
5,1.0000000000e-02,0.0000000000e+00,1,3,1.3664483493e-02,full_likelihood,117021,True,5.8829784393e-05,1060,0,1.0000000000e+00,3,2.8301886792e-03,2026-03-24T19:32:12.294585
5,1.0000000000e-02,0.0000000000e+00,1,3,1.5361749467e-02,full_likelihood,2001,True,5.8612227440e-04,20,0,1.0000000000e+00,1,5.0000000000e-02,2026-03-24T19:32:12.309732
5,1.0000000000e-02,0.0000000000e+00,1,3,1.7269832907e-02,full_likelihood,5556,True,1.8084049225e-04,60,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:12.337449
5,1.0000000000e-02,0.0000000000e+00,1,3,1.9414919457e-02,full_likelihood,2430,True,2.9852986336e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:12.355943
5,1.0000000000e-02,0.0000000000e+00,1,3,2.1826447284e-02,full_likelihood,634083,True,5.8829784393e-05,9150,0,1.0000000000e+00,11,1.2021857923e-03,2026-03-24T19:32:13.543522
5,1.0000000000e-02,0.0000000000e+00,1,3,2.4537511066e-02,full_likelihood,1899,True,3.7020444870e-03,30,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:13.562030
5,1.0000000000e-02,0.0000000000e+00,1,3,2.7585316176e-02,full_likelihood,3693,True,3.7044286728e-05,70,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:13.588557
5,1.0000000000e-02,0.0000000000e+00,1,3,3.1011689266e-02,full_likelihood,1800,True,3.2466650009e-04,40,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:13.606053
5,1.0000000000e-02,0.0000000000e+00,1,3,3.4863652277e-02,full_likelihood,1062,True,9.4783306122e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:13.620115
5,1.0000000000e-02,0.0000000000e+00,1,3,3.9194067748e-02,full_likelihood,1122,True,3.8937926292e-03,30,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:13.635644
5,1.0000000000e-02,0.0000000000e+00,1,3,4.4062364278e-02,full_likelihood,621,True,8.9991092682e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:13.648250
5,1.0000000000e-02,0.0000000000e+00,1,3,4.9535352090e-02,full_likelihood,777,True,2.5057792664e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:13.663336
5,1.0000000000e-02,0.0000000000e+00,1,3,5.5688139909e-02,full_likelihood,456,True,1.4969408512e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:13.674727
5,1.0000000000e-02,0.0000000000e+00,1,3,6.2605165720e-02,full_likelihood,216,True,4.0158033371e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:13.685013
5,1.0000000000e-02,0.0000000000e+00,1,3,7.0381355549e-02,full_likelihood,399,True,7.3931813240e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:13.697251
5,1.0000000000e-02,0.0000000000e+00,1,3,7.9123426190e-02,full_likelihood,447,True,2.5515556335e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:13.709504
5,1.0000000000e-02,0.0000000000e+00,1,3,8.8951349731e-02,full_likelihood,300,True,5.4059624672e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:13.721167
5,1.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-01,full_likelihood,4605,True,1.1134445667e-03,270,0,1.0000000000e+00,2,7.4074074074e-03,2026-03-24T19:32:13.763191
7,1.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-04,full_likelihood,749834403,False,2.5414118767e+00,50000,0,1.0000000000e+00,88,1.7600000000e-03,2026-03-24T19:30:17.939741
7,1.0000000000e-02,0.0000000000e+00,1,3,1.1242100351e-04,full_likelihood,666569244,False,2.5414118767e+00,50000,0,1.0000000000e+00,67,1.3400000000e-03,2026-03-24T19:30:33.905875
7,1.0000000000e-02,0.0000000000e+00,1,3,1.2638482029e-04,full_likelihood,222522,True,1.0907649994e-05,20,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:30:33.923715
7,1.0000000000e-02,0.0000000000e+00,1,3,1.4208308325e-04,full_likelihood,528007689,False,2.5414118767e+00,50000,0,1.0000000000e+00,81,1.6200000000e-03,2026-03-24T19:30:49.387017
7,1.0000000000e-02,0.0000000000e+00,1,3,1.5973122801e-04,full_likelihood,469254342,False,2.5414118767e+00,50000,0,1.0000000000e+00,73,1.4800000000e-03,2026-03-24T19:31:03.714793
7,1.0000000000e-02,0.0000000000e+00,1,3,1.7957144944e-04,full_likelihood,417237138,False,2.5414118767e+00,50000,0,1.0000000000e+00,83,1.6600000000e-03,2026-03-24T19:31:16.445765
7,1.0000000000e-02,0.0000000000e+00,1,3,2.0187602547e-04,full_likelihood,370683027,False,2.5414118767e+00,50000,0,1.0000000000e+00,97,1.9400000000e-03,2026-03-24T19:31:29.445718
7,1.0000000000e-02,0.0000000000e+00,1,3,2.2695105367e-04,full_likelihood,330180675,False,2.5414118767e+00,50000,0,1.0000000000e+00,87,1.7600000000e-03,2026-03-24T19:31:40.925450
7,1.0000000000e-02,0.0000000000e+00,1,3,2.5514065200e-04,full_likelihood,293477382,False,2.5414118767e+00,50000,0,1.0000000000e+00,79,1.5800000000e-03,2026-03-24T19:31:48.056228
7,1.0000000000e-02,0.0000000000e+00,1,3,2.8683168133e-04,full_likelihood,358074,True,1.0907649994e-05,70,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:31:48.092148
7,1.0000000000e-02,0.0000000000e+00,1,3,3.2245905453e-04,full_likelihood,1190931,True,1.0907649994e-05,260,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:31:48.197061
7,1.0000000000e-02,0.0000000000e+00,1,3,3.6251170500e-04,full_likelihood,424926,True,1.0907649994e-05,100,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:31:48.242964
7,1.0000000000e-02,0.0000000000e+00,1,3,4.0753929659e-04,full_likelihood,184393644,False,2.5414118767e+00,50000,0,1.0000000000e+00,75,1.5000000000e-03,2026-03-24T19:31:55.183264
7,1.0000000000e-02,0.0000000000e+00,1,3,4.5815976691e-04,full_likelihood,163557198,False,2.5414118767e+00,50000,0,1.0000000000e+00,78,1.5600000000e-03,2026-03-24T19:32:02.019398
7,1.0000000000e-02,0.0000000000e+00,1,3,5.1506780762e-04,full_likelihood,467925,True,1.0907649994e-05,160,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:02.085194
7,1.0000000000e-02,0.0000000000e+00,1,3,5.7904439806e-04,full_likelihood,129141999,False,2.5414118767e+00,50000,0,1.0000000000e+00,86,1.7200000000e-03,2026-03-24T19:32:08.635500
7,1.0000000000e-02,0.0000000000e+00,1,3,6.5096752305e-04,full_likelihood,131226,True,1.0907649994e-05,60,0,1.0000000000e+00,0,0.0000000000e+00,2026-03-24T19:32:08.667245
7,1.0000000000e-02,0.0000000000e+00,1,3,7.3182422191e-04,full_likelihood,553887,True,1.0907649994e-05,280,0,1.0000000000e+00,1,3.5714285714e-03,2026-03-24T19:32:08.775009
