seed,gamma,h,sigma_epsilon,L,N_code,N_total,epsilon,mode,total_resources,converged,final_error,n_accepted,n_rejected,acceptance_rate,n_syndrome_used,mean_d,sum_F_obs,sum_M_sq,timestamp
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.0000000000e-04,combined_full_likelihood_cond_only,4719357,True,1.1026859283e-06,970,0,1.0000000000e+00,9,9.2783505155e-03,1.2378231530e+11,3.8295593100e+08,2026-05-04T13:20:21.134665
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.1242100351e-04,combined_full_likelihood_cond_only,453249,True,1.0907649994e-05,100,0,1.0000000000e+00,0,0.0000000000e+00,1.0720927692e+10,3.3089283000e+07,2026-05-04T13:20:21.200109
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.2638482029e-04,combined_full_likelihood_cond_only,5643720,True,1.1026859283e-06,1410,0,1.0000000000e+00,12,8.5106382979e-03,1.2038510647e+11,3.7228883200e+08,2026-05-04T13:20:21.702959
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.4208308325e-04,combined_full_likelihood_cond_only,1728396,True,1.1026859283e-06,470,0,1.0000000000e+00,1,2.1276595745e-03,3.3364709712e+10,1.0308812000e+08,2026-05-04T13:20:21.927210
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.5973122801e-04,combined_full_likelihood_cond_only,118962,True,3.4868717194e-05,40,0,1.0000000000e+00,0,0.0000000000e+00,1.8546233040e+09,5.7241460000e+06,2026-05-04T13:20:21.969642
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.7957144944e-04,combined_full_likelihood_cond_only,1119285,True,1.0907649994e-05,400,0,1.0000000000e+00,3,7.5000000000e-03,1.6573198268e+10,5.1184973000e+07,2026-05-04T13:20:22.130502
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.0187602547e-04,combined_full_likelihood_cond_only,67860,True,1.3083219528e-05,30,0,1.0000000000e+00,0,0.0000000000e+00,8.8345663200e+08,2.7267180000e+06,2026-05-04T13:20:22.169036
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.2695105367e-04,combined_full_likelihood_cond_only,109197,True,2.2888183594e-05,50,0,1.0000000000e+00,0,0.0000000000e+00,1.2054125160e+09,3.7204090000e+06,2026-05-04T13:20:22.210815
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.5514065200e-04,combined_full_likelihood_cond_only,4876740,True,1.0907649994e-05,2460,0,1.0000000000e+00,15,6.0975609756e-03,5.1505358368e+10,1.5923741600e+08,2026-05-04T13:20:22.955199
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.8683168133e-04,combined_full_likelihood_cond_only,101502,True,1.0907649994e-05,50,0,1.0000000000e+00,0,0.0000000000e+00,1.0476948240e+09,3.2336260000e+06,2026-05-04T13:20:22.998486
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.2245905453e-04,combined_full_likelihood_cond_only,323829,True,2.2888183594e-05,210,0,1.0000000000e+00,2,9.5238095238e-03,2.6622156640e+09,8.2217170000e+06,2026-05-04T13:20:23.087718
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.6251170500e-04,combined_full_likelihood_cond_only,59481,True,3.4868717194e-05,40,0,1.0000000000e+00,0,0.0000000000e+00,4.6785308400e+08,1.4439910000e+06,2026-05-04T13:20:23.124709
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.0753929659e-04,combined_full_likelihood_cond_only,91395,True,7.2985887527e-05,70,0,1.0000000000e+00,0,0.0000000000e+00,6.1711729200e+08,1.9046830000e+06,2026-05-04T13:20:23.170919
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.5815976691e-04,combined_full_likelihood_cond_only,1304703,True,1.3083219528e-05,1230,0,1.0000000000e+00,6,4.8780487805e-03,7.4159388920e+09,2.2911895000e+07,2026-05-04T13:20:23.668183
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,5.1506780762e-04,combined_full_likelihood_cond_only,2047482,True,1.0907649994e-05,2110,0,1.0000000000e+00,12,5.6872037915e-03,1.0590722720e+10,3.2729036000e+07,2026-05-04T13:20:24.381844
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,5.7904439806e-04,combined_full_likelihood_cond_only,209709,True,1.3083219528e-05,250,0,1.0000000000e+00,0,0.0000000000e+00,9.5421142800e+08,2.9450970000e+06,2026-05-04T13:20:24.496303
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,6.5096752305e-04,combined_full_likelihood_cond_only,95175,True,3.4868717194e-05,120,0,1.0000000000e+00,0,0.0000000000e+00,3.9738697200e+08,1.2265030000e+06,2026-05-04T13:20:24.555807
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,7.3182422191e-04,combined_full_likelihood_cond_only,745884,True,1.3083219528e-05,1100,0,1.0000000000e+00,5,4.5454545455e-03,2.7132282040e+09,8.3841800000e+06,2026-05-04T13:20:24.905898
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,8.2272413417e-04,combined_full_likelihood_cond_only,62946,True,1.3291835785e-04,100,0,1.0000000000e+00,0,0.0000000000e+00,2.1331836000e+08,6.5839000000e+05,2026-05-04T13:20:24.972151
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,9.2491472772e-04,combined_full_likelihood_cond_only,5571,True,8.2790851593e-05,10,0,1.0000000000e+00,0,0.0000000000e+00,1.6289748000e+07,5.0277000000e+04,2026-05-04T13:20:25.004897
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.0397984185e-03,combined_full_likelihood_cond_only,13374,True,1.0678172112e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,3.2967000000e+07,1.0175000000e+05,2026-05-04T13:20:25.044499
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.1689518165e-03,combined_full_likelihood_cond_only,3870,True,6.6021084785e-04,10,0,1.0000000000e+00,1,1.0000000000e-01,7.6191880000e+06,2.4574000000e+04,2026-05-04T13:20:25.073411
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.3141473626e-03,combined_full_likelihood_cond_only,28818,True,1.2093782425e-04,70,0,1.0000000000e+00,0,0.0000000000e+00,5.8897368000e+07,1.8178200000e+05,2026-05-04T13:20:25.125884
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.4773776526e-03,combined_full_likelihood_cond_only,16083,True,2.0265579224e-04,50,0,1.0000000000e+00,0,0.0000000000e+00,2.8451412000e+07,8.7813000000e+04,2026-05-04T13:20:25.171946
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.6608827826e-03,combined_full_likelihood_cond_only,2439,True,6.2426924706e-04,10,0,1.0000000000e+00,0,0.0000000000e+00,3.9045240000e+06,1.2051000000e+04,2026-05-04T13:20:25.198843
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.8671810913e-03,combined_full_likelihood_cond_only,5877,True,6.6021084785e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,8.7930360000e+06,2.7139000000e+04,2026-05-04T13:20:25.227252
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.0991037201e-03,combined_full_likelihood_cond_only,3308715,True,1.1026859283e-06,13820,0,1.0000000000e+00,73,5.2821997106e-03,4.1857017320e+09,1.2932137000e+07,2026-05-04T13:20:29.030764
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.3598334668e-03,combined_full_likelihood_cond_only,24930,True,1.0678172112e-04,110,0,1.0000000000e+00,0,0.0000000000e+00,3.0006936000e+07,9.2614000000e+04,2026-05-04T13:20:29.092687
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.6529484644e-03,combined_full_likelihood_cond_only,2151,True,1.3313293457e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,2.0356920000e+06,6.2830000000e+03,2026-05-04T13:20:29.117771
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.9824712862e-03,combined_full_likelihood_cond_only,56430,True,1.6885995865e-04,320,0,1.0000000000e+00,6,2.1875000000e-02,5.0623788000e+07,1.5687400000e+05,2026-05-04T13:20:29.244965
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.3529241492e-03,combined_full_likelihood_cond_only,285552,True,1.3083219528e-05,1870,0,1.0000000000e+00,9,4.8128342246e-03,2.2761818000e+08,7.0350600000e+05,2026-05-04T13:20:29.797771
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.7693909754e-03,combined_full_likelihood_cond_only,4248,True,3.2249093056e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,3.0961440000e+06,9.5560000000e+03,2026-05-04T13:20:29.828816
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.2375871606e-03,combined_full_likelihood_cond_only,3591,True,2.6255846024e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,2.2618440000e+06,6.9810000000e+03,2026-05-04T13:20:29.867106
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.7639380104e-03,combined_full_likelihood_cond_only,17118,True,2.0265579224e-04,160,0,1.0000000000e+00,2,1.2500000000e-02,9.6990680000e+06,3.0012000000e+04,2026-05-04T13:20:29.932784
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,5.3556669177e-03,combined_full_likelihood_cond_only,2133,True,1.4489889145e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,1.1077560000e+06,3.4190000000e+03,2026-05-04T13:20:29.959787
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,6.0208944933e-03,combined_full_likelihood_cond_only,2016,True,1.6047954559e-03,20,0,1.0000000000e+00,1,5.0000000000e-02,9.5968800000e+05,3.0300000000e+03,2026-05-04T13:20:29.984777
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,6.7687500095e-03,combined_full_likelihood_cond_only,1998,True,9.3367695808e-04,30,0,1.0000000000e+00,1,3.3333333333e-02,7.0134400000e+05,2.1680000000e+03,2026-05-04T13:20:30.012735
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,7.6094966855e-03,combined_full_likelihood_cond_only,702,True,1.1374056339e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,2.4040800000e+05,7.4200000000e+02,2026-05-04T13:20:30.033612
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,8.5546725356e-03,combined_full_likelihood_cond_only,220329,True,1.0907649994e-05,3780,0,1.0000000000e+00,21,5.5555555556e-03,6.5865796000e+07,2.0344900000e+05,2026-05-04T13:20:31.019621
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,9.6172487112e-03,combined_full_likelihood_cond_only,495,True,8.2582235336e-04,10,0,1.0000000000e+00,0,0.0000000000e+00,1.2214800000e+05,3.7700000000e+02,2026-05-04T13:20:31.041582
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.0811807511e-02,combined_full_likelihood_cond_only,72450,True,8.4966421127e-05,1490,0,1.0000000000e+00,8,5.3691275168e-03,1.8057404000e+07,5.5764000000e+04,2026-05-04T13:20:31.318195
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.2154742501e-02,combined_full_likelihood_cond_only,1242,True,1.5448629856e-03,30,0,1.0000000000e+00,0,0.0000000000e+00,2.6762400000e+05,8.2600000000e+02,2026-05-04T13:20:31.343574
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.3664483493e-02,combined_full_likelihood_cond_only,378,True,1.6189515591e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,7.8408000000e+04,2.4200000000e+02,2026-05-04T13:20:31.364732
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.5361749467e-02,combined_full_likelihood_cond_only,639,True,1.6429424286e-03,20,0,1.0000000000e+00,1,5.0000000000e-02,1.0226800000e+05,3.1900000000e+02,2026-05-04T13:20:31.387576
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.7269832907e-02,combined_full_likelihood_cond_only,9657,True,4.5648217201e-04,310,0,1.0000000000e+00,2,6.4516129032e-03,1.5138200000e+06,4.6790000000e+03,2026-05-04T13:20:31.454565
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.9414919457e-02,combined_full_likelihood_cond_only,630,True,2.1440982819e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,8.8776000000e+04,2.7400000000e+02,2026-05-04T13:20:31.478183
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.1826447284e-02,combined_full_likelihood_cond_only,8109,True,3.6060810089e-04,310,0,1.0000000000e+00,3,9.6774193548e-03,1.0332840000e+06,3.2030000000e+03,2026-05-04T13:20:31.552742
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.4537511066e-02,combined_full_likelihood_cond_only,225,True,6.0150027275e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,2.4300000000e+04,7.5000000000e+01,2026-05-04T13:20:31.573830
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.7585316176e-02,combined_full_likelihood_cond_only,216,True,4.6846270561e-04,10,0,1.0000000000e+00,0,0.0000000000e+00,2.3976000000e+04,7.4000000000e+01,2026-05-04T13:20:31.594321
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.1011689266e-02,combined_full_likelihood_cond_only,6219,True,4.6846270561e-04,340,0,1.0000000000e+00,0,0.0000000000e+00,5.3427600000e+05,1.6490000000e+03,2026-05-04T13:20:31.666498
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.4863652277e-02,combined_full_likelihood_cond_only,64593,True,3.3664703369e-04,3590,0,1.0000000000e+00,8,2.2284122563e-03,5.4011080000e+06,1.6681000000e+04,2026-05-04T13:20:32.246562
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.9194067748e-02,combined_full_likelihood_cond_only,270,True,4.0256083012e-03,20,0,1.0000000000e+00,1,5.0000000000e-02,1.5928000000e+04,5.0000000000e+01,2026-05-04T13:20:32.269027
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.4062364278e-02,combined_full_likelihood_cond_only,34749,True,2.9852986336e-04,2560,0,1.0000000000e+00,4,1.5625000000e-03,2.0931280000e+06,6.4630000000e+03,2026-05-04T13:20:32.742699
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.9535352090e-02,combined_full_likelihood_cond_only,137988,True,2.8872489929e-04,10160,0,1.0000000000e+00,16,1.5748031496e-03,8.3154880000e+06,2.5676000000e+04,2026-05-04T13:20:34.353410
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,5.5688139909e-02,combined_full_likelihood_cond_only,360,True,1.3083219528e-05,40,0,1.0000000000e+00,0,0.0000000000e+00,1.2960000000e+04,4.0000000000e+01,2026-05-04T13:20:34.377528
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,6.2605165720e-02,combined_full_likelihood_cond_only,360,True,3.5843849182e-03,40,0,1.0000000000e+00,0,0.0000000000e+00,1.2960000000e+04,4.0000000000e+01,2026-05-04T13:20:34.400475
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,7.0381355549e-02,combined_full_likelihood_cond_only,5400,True,1.3083219528e-05,600,0,1.0000000000e+00,0,0.0000000000e+00,1.9440000000e+05,6.0000000000e+02,2026-05-04T13:20:34.522380
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,7.9123426190e-02,combined_full_likelihood_cond_only,720,True,1.3083219528e-05,80,0,1.0000000000e+00,0,0.0000000000e+00,2.5920000000e+04,8.0000000000e+01,2026-05-04T13:20:34.552171
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,8.8951349731e-02,combined_full_likelihood_cond_only,90,True,8.7270230055e-02,10,0,1.0000000000e+00,0,0.0000000000e+00,3.2400000000e+03,1.0000000000e+01,2026-05-04T13:20:34.571002
4,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.0000000000e-01,combined_full_likelihood_cond_only,90,True,8.7270230055e-02,10,0,1.0000000000e+00,0,0.0000000000e+00,3.2400000000e+03,1.0000000000e+01,2026-05-04T13:20:34.589704
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.0000000000e-04,combined_full_likelihood_cond_only,348786,True,1.0907649994e-05,70,0,1.0000000000e+00,1,1.4285714286e-02,9.0228747040e+09,2.8017624000e+07,2026-05-04T13:20:21.821925
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.1242100351e-04,combined_full_likelihood_cond_only,3876705,True,1.1026859283e-06,870,0,1.0000000000e+00,5,5.7471264368e-03,9.2418159208e+10,2.8563381900e+08,2026-05-04T13:20:22.210065
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.2638482029e-04,combined_full_likelihood_cond_only,12195666,True,1.1026859283e-06,3070,0,1.0000000000e+00,12,3.9087947883e-03,2.5763841926e+11,7.9547660000e+08,2026-05-04T13:20:23.181273
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.4208308325e-04,combined_full_likelihood_cond_only,2405583,True,1.1026859283e-06,670,0,1.0000000000e+00,4,5.9701492537e-03,4.5859754036e+10,1.4164368300e+08,2026-05-04T13:20:23.433761
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.5973122801e-04,combined_full_likelihood_cond_only,2717541,True,1.1026859283e-06,880,0,1.0000000000e+00,9,1.0227272727e-02,4.4502071252e+10,1.3758243100e+08,2026-05-04T13:20:23.822172
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.7957144944e-04,combined_full_likelihood_cond_only,103347,True,1.3083219528e-05,40,0,1.0000000000e+00,0,0.0000000000e+00,1.4446787400e+09,4.4588850000e+06,2026-05-04T13:20:23.866235
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.0187602547e-04,combined_full_likelihood_cond_only,1245393,True,1.1026859283e-06,510,0,1.0000000000e+00,4,7.8431372549e-03,1.6643855968e+10,5.1526661000e+07,2026-05-04T13:20:24.103766
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.2695105367e-04,combined_full_likelihood_cond_only,2902239,True,1.1026859283e-06,1290,0,1.0000000000e+00,7,5.4263565891e-03,3.4589102772e+10,1.0687375100e+08,2026-05-04T13:20:24.653957
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.5514065200e-04,combined_full_likelihood_cond_only,492327,True,1.0907649994e-05,270,0,1.0000000000e+00,2,7.4074074074e-03,4.9101390160e+09,1.5186539000e+07,2026-05-04T13:20:24.801829
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.8683168133e-04,combined_full_likelihood_cond_only,10623798,True,1.1026859283e-06,6040,0,1.0000000000e+00,25,4.1390728477e-03,9.9128177580e+10,3.0618110800e+08,2026-05-04T13:20:26.946556
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.2245905453e-04,combined_full_likelihood_cond_only,130878,True,1.1026859283e-06,90,0,1.0000000000e+00,0,0.0000000000e+00,1.0635682320e+09,3.2826180000e+06,2026-05-04T13:20:27.005037
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.6251170500e-04,combined_full_likelihood_cond_only,5398848,True,1.1026859283e-06,3930,0,1.0000000000e+00,20,5.0890585242e-03,3.9659722180e+10,1.2256055000e+08,2026-05-04T13:20:28.280779
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.0753929659e-04,combined_full_likelihood_cond_only,67878,True,4.9024820328e-05,60,0,1.0000000000e+00,0,0.0000000000e+00,4.2121101600e+08,1.3000340000e+06,2026-05-04T13:20:28.331064
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.5815976691e-04,combined_full_likelihood_cond_only,3026232,True,1.1026859283e-06,2750,0,1.0000000000e+00,9,3.2727272727e-03,1.7687806416e+10,5.4621322000e+07,2026-05-04T13:20:29.363368
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,5.1506780762e-04,combined_full_likelihood_cond_only,9531,True,1.9064545631e-04,10,0,1.0000000000e+00,0,0.0000000000e+00,5.2071012000e+07,1.6071300000e+05,2026-05-04T13:20:29.390141
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,5.7904439806e-04,combined_full_likelihood_cond_only,63045,True,4.6849250793e-05,70,0,1.0000000000e+00,0,0.0000000000e+00,2.8177599600e+08,8.6967900000e+05,2026-05-04T13:20:29.440175
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,6.5096752305e-04,combined_full_likelihood_cond_only,33759,True,1.0907649994e-05,40,0,1.0000000000e+00,0,0.0000000000e+00,1.3560534000e+08,4.1853500000e+05,2026-05-04T13:20:29.479829
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,7.3182422191e-04,combined_full_likelihood_cond_only,15183,True,3.8239359856e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,5.8955364000e+07,1.8196100000e+05,2026-05-04T13:20:29.509835
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,8.2272413417e-04,combined_full_likelihood_cond_only,10863,True,4.5648217201e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,3.1154220000e+07,9.6155000000e+04,2026-05-04T13:20:29.539233
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,9.2491472772e-04,combined_full_likelihood_cond_only,910566,True,1.0907649994e-05,1690,0,1.0000000000e+00,5,2.9585798817e-03,2.5917738840e+09,8.0028060000e+06,2026-05-04T13:20:30.073616
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.0397984185e-03,combined_full_likelihood_cond_only,17091,True,2.3859739304e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,4.7733948000e+07,1.4732700000e+05,2026-05-04T13:20:30.108533
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.1689518165e-03,combined_full_likelihood_cond_only,10098,True,8.2790851593e-05,20,0,1.0000000000e+00,0,0.0000000000e+00,2.5067232000e+07,7.7368000000e+04,2026-05-04T13:20:30.138313
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.3141473626e-03,combined_full_likelihood_cond_only,384858,True,3.7044286728e-05,1000,0,1.0000000000e+00,6,6.0000000000e-03,7.7822412400e+08,2.4048820000e+06,2026-05-04T13:20:30.424780
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.4773776526e-03,combined_full_likelihood_cond_only,40779,True,8.2790851593e-05,130,0,1.0000000000e+00,0,0.0000000000e+00,6.9462036000e+07,2.1438900000e+05,2026-05-04T13:20:30.493113
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.6608827826e-03,combined_full_likelihood_cond_only,6291,True,5.7414174080e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,8.2027080000e+06,2.5317000000e+04,2026-05-04T13:20:30.526279
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,1.8671810913e-03,combined_full_likelihood_cond_only,113373,True,1.7866492271e-04,420,0,1.0000000000e+00,3,7.1428571429e-03,1.6044980800e+08,4.9611100000e+05,2026-05-04T13:20:30.679163
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.0991037201e-03,combined_full_likelihood_cond_only,2124,True,1.0175704956e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,2.7164160000e+06,8.3840000000e+03,2026-05-04T13:20:30.703997
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.3598334668e-03,combined_full_likelihood_cond_only,4878,True,2.5063753128e-05,20,0,1.0000000000e+00,0,0.0000000000e+00,5.7723840000e+06,1.7816000000e+04,2026-05-04T13:20:30.733688
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.6529484644e-03,combined_full_likelihood_cond_only,4293,True,3.7258863449e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,4.4650440000e+06,1.3781000000e+04,2026-05-04T13:20:30.762159
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,2.9824712862e-03,combined_full_likelihood_cond_only,642240,True,1.3083219528e-05,3770,0,1.0000000000e+00,25,6.6312997347e-03,5.7460728000e+08,1.7761640000e+06,2026-05-04T13:20:31.804242
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.3529241492e-03,combined_full_likelihood_cond_only,23589,True,2.2888183594e-05,150,0,1.0000000000e+00,0,0.0000000000e+00,1.9688508000e+07,6.0767000000e+04,2026-05-04T13:20:31.872135
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,3.7693909754e-03,combined_full_likelihood_cond_only,177849,True,9.6976757050e-05,1330,0,1.0000000000e+00,5,3.7593984962e-03,1.2665786400e+08,3.9119700000e+05,2026-05-04T13:20:32.246472
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.2375871606e-03,combined_full_likelihood_cond_only,2142,True,7.8988075256e-04,20,0,1.0000000000e+00,1,5.0000000000e-02,1.2728160000e+06,3.9360000000e+03,2026-05-04T13:20:32.274275
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,4.7639380104e-03,combined_full_likelihood_cond_only,918,True,2.0503997803e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,4.2508800000e+05,1.3120000000e+03,2026-05-04T13:20:32.296564
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,5.3556669177e-03,combined_full_likelihood_cond_only,3141,True,1.3291835785e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,1.6974360000e+06,5.2390000000e+03,2026-05-04T13:20:32.325508
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,6.0208944933e-03,combined_full_likelihood_cond_only,14796,True,3.7044286728e-05,160,0,1.0000000000e+00,0,0.0000000000e+00,6.8305680000e+06,2.1082000000e+04,2026-05-04T13:20:32.393561
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,6.7687500095e-03,combined_full_likelihood_cond_only,2160,True,1.4631748199e-03,30,0,1.0000000000e+00,0,0.0000000000e+00,8.0222400000e+05,2.4760000000e+03,2026-05-04T13:20:32.423802
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,7.6094966855e-03,combined_full_likelihood_cond_only,24048,True,1.3083219528e-05,370,0,1.0000000000e+00,4,1.0810810811e-02,8.1765960000e+06,2.5266000000e+04,2026-05-04T13:20:32.535547
9,1.0000000000e-02,0.0000000000e+00,1.0000000000e-02,1,3,9,8.5546725356e-03,combined_full_likelihood_cond_only,999,True,1.1374056339e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,2.6082000000e+05,8.0500000000e+02,2026-05-04T13:20:32.561997
